date,machine,shift,planned_hrs,actual_hrs,good_units,defect_units,target_units,downtime_min,energy_kwh
2024-01-08,CNC-8,night,8,6.7,130,12,150,42,292.2
2024-01-08,CNC-18,morning,8,7.6,100,5,110,5,149.4
2024-01-08,CNC-18,afternoon,8,7.41,85,4,88,2,267.5
2024-01-08,CNC-18,night,8,7.01,186,2,190,37,220.8
2024-01-08,CNC-2,morning,8,7.32,71,3,84,18,153.0
2024-01-08,CNC-2,afternoon,8,6.51,85,3,96,19,185.3
2024-01-08,CNC-2,night,8,6.65,77,4,90,23,54.2
2024-01-08,CNC-16,morning,8,7.4,105,4,120,45,299.1
2024-01-08,CNC-16,afternoon,8,6.74,168,6,172,37,298.2
2024-01-08,CNC-16,night,8,6.58,70,4,81,44,134.9
2024-01-08,CNC-11,morning,8,6.75,148,12,151,16,155.1
2024-01-08,CNC-11,afternoon,8,6.65,107,0,116,44,176.9
2024-01-08,CNC-11,night,8,6.94,184,4,196,34,280.5
2024-01-08,CNC-20,morning,8,7.55,125,3,141,9,106.0
2024-01-08,CNC-20,afternoon,8,6.69,188,16,200,41,91.3
2024-01-08,CNC-20,night,8,7.11,114,1,122,6,288.4
2024-01-08,CNC-12,morning,8,7.59,187,12,194,33,231.3
2024-01-08,CNC-12,afternoon,8,6.68,108,0,114,0,239.9
2024-01-08,CNC-12,night,8,7.99,130,7,140,44,283.7
2024-01-08,CNC-3,morning,8,7.86,135,2,158,2,256.6
2024-01-08,CNC-3,afternoon,8,6.53,84,6,88,43,276.7
2024-01-08,CNC-3,night,8,6.68,171,13,186,44,61.7
2024-01-09,CNC-12,morning,8,7.74,78,6,81,21,153.2
2024-01-09,CNC-12,afternoon,8,7.02,85,7,92,44,137.2
2024-01-09,CNC-12,night,8,7.75,169,1,191,28,183.5
2024-01-09,CNC-13,morning,8,7.68,155,9,159,18,118.0
2024-01-09,CNC-13,afternoon,8,7.81,109,2,127,44,289.1
2024-01-09,CNC-13,night,8,6.71,76,3,82,40,246.7
2024-01-09,CNC-9,morning,8,6.95,102,9,121,0,169.7
2024-01-09,CNC-9,afternoon,8,7.84,103,5,118,40,286.6
2024-01-09,CNC-9,night,8,7.55,81,4,90,16,80.1
2024-01-09,CNC-4,morning,8,7.84,107,1,109,44,88.7
2024-01-09,CNC-4,afternoon,8,6.5,157,6,184,1,80.9
2024-01-09,CNC-4,night,8,7.72,156,2,162,29,51.4
2024-01-09,CNC-1,morning,8,6.6,129,2,142,43,257.3
2024-01-09,CNC-1,afternoon,8,7.99,152,13,168,44,130.8
2024-01-09,CNC-1,night,8,7.37,136,5,149,21,89.6
2024-01-09,CNC-11,morning,8,7.12,72,3,84,8,248.5
2024-01-09,CNC-11,afternoon,8,6.5,125,6,134,30,274.0
2024-01-09,CNC-11,night,8,7.2,96,7,98,35,287.8
2024-01-09,CNC-20,morning,8,6.74,74,5,80,18,58.2
2024-01-09,CNC-20,afternoon,8,6.8,87,0,90,19,162.1
2024-01-09,CNC-20,night,8,7.57,71,5,81,35,73.2
2024-01-09,CNC-14,morning,8,7.93,72,3,83,5,264.9
2024-01-09,CNC-14,afternoon,8,7.62,91,7,104,19,260.7
2024-01-09,CNC-14,night,8,6.6,112,8,124,36,157.9
2024-01-09,CNC-17,morning,8,7.24,136,4,141,30,60.7
2024-01-09,CNC-17,afternoon,8,7.79,105,5,116,39,200.5
2024-01-09,CNC-17,night,8,7.26,135,8,146,26,82.8
2024-01-09,CNC-10,morning,8,7.91,176,0,187,24,170.9
2024-01-09,CNC-10,afternoon,8,7.23,98,8,109,15,299.2
2024-01-09,CNC-10,night,8,6.57,101,1,104,38,298.3
2024-01-09,CNC-8,morning,8,6.77,167,14,182,26,84.6
2024-01-09,CNC-8,afternoon,8,6.55,164,11,167,30,245.1
2024-01-09,CNC-8,night,8,6.65,89,4,97,35,242.0
2024-01-09,CNC-16,morning,8,6.8,167,8,177,45,96.6
2024-01-09,CNC-16,afternoon,8,6.85,158,10,181,37,276.8
2024-01-09,CNC-16,night,8,6.69,149,1,158,8,110.1
2024-01-09,CNC-15,morning,8,7.35,117,3,124,12,138.2
2024-01-09,CNC-15,afternoon,8,7.33,169,12,190,44,123.8
2024-01-09,CNC-15,night,8,7.42,111,7,119,6,235.5
2024-01-09,CNC-6,morning,8,7.57,165,7,192,42,215.2
2024-01-09,CNC-6,afternoon,8,6.68,109,6,127,7,212.3
2024-01-09,CNC-6,night,8,7.27,109,5,114,15,194.3
2024-01-09,CNC-18,morning,8,7.31,92,1,98,14,106.7
2024-01-09,CNC-18,afternoon,8,6.93,94,4,105,13,122.4
2024-01-09,CNC-18,night,8,7.52,173,12,195,31,69.1
2024-01-09,CNC-3,morning,8,6.56,107,5,123,45,170.0
2024-01-09,CNC-3,afternoon,8,7.66,79,1,81,16,273.9
2024-01-09,CNC-3,night,8,7.9,72,6,81,24,91.8
2024-01-09,CNC-2,morning,8,7.92,120,5,141,2,69.1
2024-01-09,CNC-2,afternoon,8,7.58,126,10,141,10,151.1
2024-01-09,CNC-2,night,8,7.45,82,2,86,31,249.3
2024-01-10,CNC-8,morning,8,7.13,159,9,176,38,69.9
2024-01-10,CNC-8,afternoon,8,7.56,130,0,150,16,151.7
2024-01-10,CNC-8,night,8,6.51,85,3,93,11,173.0
2024-01-10,CNC-14,morning,8,7.83,110,7,115,6,71.3
2024-01-10,CNC-14,afternoon,8,7.52,108,0,110,26,190.7
2024-01-10,CNC-14,night,8,7.93,160,11,166,27,211.0
2024-01-10,CNC-20,morning,8,7.71,89,2,103,37,189.1
2024-01-10,CNC-20,afternoon,8,7.22,177,12,200,33,109.2
2024-01-10,CNC-20,night,8,7.85,110,3,128,18,253.5
2024-01-10,CNC-6,morning,8,7.36,80,2,94,25,101.1
2024-01-10,CNC-6,afternoon,8,7.11,88,0,104,27,276.0
2024-01-10,CNC-6,night,8,7.48,137,2,146,35,107.3
2024-01-10,CNC-9,morning,8,6.82,74,2,80,24,105.7
2024-01-10,CNC-9,afternoon,8,6.63,83,5,90,20,195.4
2024-01-10,CNC-9,night,8,7.01,193,13,199,43,260.1
2024-01-10,CNC-10,morning,8,7.17,145,4,155,36,60.6
2024-01-10,CNC-10,afternoon,8,7.18,146,12,156,8,65.8
2024-01-10,CNC-10,night,8,6.74,100,0,105,35,226.2
2024-01-10,CNC-4,morning,8,6.97,101,6,107,12,214.0
2024-01-10,CNC-4,afternoon,8,7.43,120,5,132,25,196.9
2024-01-10,CNC-4,night,8,7.47,98,5,112,35,257.2
2024-01-10,CNC-16,morning,8,7.77,128,5,137,0,275.0
2024-01-10,CNC-16,afternoon,8,7.55,131,6,133,28,58.4
2024-01-10,CNC-16,night,8,6.95,155,9,179,39,271.9
2024-01-10,CNC-11,morning,8,7.25,172,5,182,34,126.1
2024-01-10,CNC-11,afternoon,8,6.57,80,5,89,33,262.5
2024-01-10,CNC-11,night,8,6.59,133,4,155,18,78.3
2024-01-10,CNC-12,morning,8,7.21,176,11,195,11,138.7
2024-01-10,CNC-12,afternoon,8,7.34,152,9,162,36,234.5
2024-01-10,CNC-12,night,8,6.58,104,0,123,33,101.7
2024-01-10,CNC-5,morning,8,7.06,100,9,113,3,52.1
2024-01-10,CNC-5,afternoon,8,6.75,178,8,199,10,90.8
2024-01-10,CNC-5,night,8,6.55,162,11,182,10,102.7
2024-01-10,CNC-17,morning,8,6.59,73,4,80,29,122.0
2024-01-10,CNC-17,afternoon,8,6.94,108,0,124,7,63.8
2024-01-10,CNC-17,night,8,7.0,130,9,139,40,258.6
2024-01-10,CNC-18,morning,8,7.78,146,7,162,12,223.9
2024-01-10,CNC-18,afternoon,8,7.44,129,8,138,3,125.5
2024-01-10,CNC-18,night,8,7.41,121,4,136,38,276.8
2024-01-10,CNC-1,morning,8,7.8,83,7,93,16,96.0
2024-01-10,CNC-1,afternoon,8,7.03,80,5,83,32,204.1
2024-01-10,CNC-1,night,8,6.89,161,9,183,32,280.6
2024-01-10,CNC-3,morning,8,6.97,133,8,146,3,299.6
2024-01-10,CNC-3,afternoon,8,7.35,111,4,125,33,190.6
2024-01-10,CNC-3,night,8,7.46,92,4,108,27,187.8
2024-01-11,CNC-15,morning,8,7.25,150,6,157,32,243.1
2024-01-11,CNC-15,afternoon,8,7.26,88,2,89,32,292.4
2024-01-11,CNC-15,night,8,7.19,98,2,114,23,107.7
2024-01-11,CNC-7,morning,8,7.65,80,4,82,27,200.6
2024-01-11,CNC-7,afternoon,8,6.92,133,5,145,31,182.9
2024-01-11,CNC-7,night,8,7.27,180,8,200,18,152.8
2024-01-11,CNC-1,morning,8,7.64,99,5,114,14,137.8
2024-01-11,CNC-1,afternoon,8,7.54,161,0,178,27,273.3
2024-01-11,CNC-1,night,8,7.49,125,11,142,38,212.3
2024-01-11,CNC-9,morning,8,7.51,91,0,99,3,296.6
2024-01-11,CNC-9,afternoon,8,6.66,154,12,170,24,286.6
2024-01-11,CNC-9,night,8,7.41,125,1,134,20,152.4
2024-01-11,CNC-2,morning,8,7.05,164,14,193,23,193.3
2024-01-11,CNC-2,afternoon,8,7.49,134,7,137,29,212.0
2024-01-11,CNC-2,night,8,7.43,174,1,188,1,92.5
2024-01-11,CNC-20,morning,8,7.69,171,3,176,29,84.5
2024-01-11,CNC-20,afternoon,8,7.37,120,2,122,20,128.2
2024-01-11,CNC-20,night,8,7.49,148,5,159,8,111.6
2024-01-11,CNC-11,morning,8,6.57,75,5,86,5,80.1
2024-01-11,CNC-11,afternoon,8,7.08,78,1,87,27,206.2
2024-01-11,CNC-11,night,8,6.69,131,4,138,16,260.7
2024-01-11,CNC-18,morning,8,7.01,123,9,139,10,216.6
2024-01-11,CNC-18,afternoon,8,6.61,165,11,193,2,103.5
2024-01-11,CNC-18,night,8,7.16,93,3,102,24,194.7
2024-01-11,CNC-13,morning,8,7.01,194,3,199,38,235.0
2024-01-11,CNC-13,afternoon,8,6.97,164,11,172,29,70.7
2024-01-11,CNC-13,night,8,7.96,117,9,130,17,162.0
2024-01-11,CNC-10,morning,8,7.63,142,0,150,8,189.1
2024-01-11,CNC-10,afternoon,8,7.12,177,3,194,45,167.6
2024-01-11,CNC-10,night,8,7.13,118,7,125,32,158.3
2024-01-11,CNC-6,morning,8,6.58,75,0,80,40,56.3
2024-01-11,CNC-6,afternoon,8,7.48,94,7,101,39,218.7
2024-01-11,CNC-6,night,8,7.85,183,14,193,5,147.1
2024-01-11,CNC-4,morning,8,7.63,196,3,199,32,219.6
2024-01-11,CNC-4,afternoon,8,6.71,82,7,95,12,261.7
2024-01-11,CNC-4,night,8,7.48,97,8,101,16,141.8
2024-01-11,CNC-19,morning,8,7.82,129,1,136,0,142.6
2024-01-11,CNC-19,afternoon,8,7.01,100,8,107,13,127.1
2024-01-11,CNC-19,night,8,7.08,135,10,149,29,186.4
2024-01-11,CNC-3,morning,8,6.71,154,5,174,24,169.0
2024-01-11,CNC-3,afternoon,8,7.33,162,0,172,32,158.5
2024-01-11,CNC-3,night,8,7.55,114,9,132,36,150.4
2024-01-11,CNC-14,morning,8,7.75,158,4,179,24,265.2
2024-01-11,CNC-14,afternoon,8,7.89,128,1,139,31,169.2
2024-01-11,CNC-14,night,8,7.92,156,0,166,13,171.3
2024-01-11,CNC-17,morning,8,7.35,92,4,94,28,117.5
2024-01-11,CNC-17,afternoon,8,7.88,141,8,152,33,150.7
2024-01-11,CNC-17,night,8,7.62,139,6,142,15,189.2
2024-01-11,CNC-5,morning,8,7.6,144,1,156,40,152.8
2024-01-11,CNC-5,afternoon,8,7.47,106,3,124,5,90.9
2024-01-11,CNC-5,night,8,7.05,123,5,140,8,249.0
2024-01-11,CNC-12,morning,8,6.76,81,0,91,17,259.3
2024-01-11,CNC-12,afternoon,8,6.51,138,2,161,37,257.3
2024-01-11,CNC-12,night,8,7.84,114,6,121,13,201.0
2024-01-12,CNC-10,morning,8,7.78,111,3,113,18,108.7
2024-01-12,CNC-10,afternoon,8,6.58,178,13,188,30,265.8
2024-01-12,CNC-10,night,8,7.9,182,4,199,15,198.3
2024-01-12,CNC-11,morning,8,7.18,91,7,93,39,147.6
2024-01-12,CNC-11,afternoon,8,7.2,135,7,145,11,246.9
2024-01-12,CNC-11,night,8,7.71,124,11,143,40,290.4
2024-01-12,CNC-3,morning,8,6.8,128,5,135,8,100.7
2024-01-12,CNC-3,afternoon,8,6.91,174,3,181,29,75.1
2024-01-12,CNC-3,night,8,7.0,164,10,168,36,280.2
2024-01-12,CNC-6,morning,8,7.34,101,6,105,4,245.4
2024-01-12,CNC-6,afternoon,8,7.05,140,5,165,9,122.9
2024-01-12,CNC-6,night,8,7.88,122,5,127,13,61.2
2024-01-12,CNC-19,morning,8,6.88,184,14,193,8,255.6
2024-01-12,CNC-19,afternoon,8,7.82,120,10,139,12,123.0
2024-01-12,CNC-19,night,8,6.7,175,7,187,32,116.4
2024-01-12,CNC-12,morning,8,7.65,146,12,152,30,122.5
2024-01-12,CNC-12,afternoon,8,7.68,94,2,109,12,220.3
2024-01-12,CNC-12,night,8,7.61,150,11,161,36,172.6
2024-01-12,CNC-9,morning,8,7.23,171,1,194,4,82.9
2024-01-12,CNC-9,afternoon,8,6.54,93,1,95,3,290.4
2024-01-12,CNC-9,night,8,7.24,156,3,162,5,70.2
2024-01-12,CNC-20,morning,8,7.12,133,7,137,41,113.4
2024-01-12,CNC-20,afternoon,8,7.62,93,6,102,42,200.9
2024-01-12,CNC-20,night,8,6.61,146,4,167,9,177.1
2024-01-12,CNC-2,morning,8,7.7,122,7,135,32,185.6
2024-01-12,CNC-2,afternoon,8,7.63,92,6,108,26,171.0
2024-01-12,CNC-2,night,8,7.79,100,8,106,26,188.6
2024-01-12,CNC-4,morning,8,7.62,163,8,186,12,240.3
2024-01-12,CNC-4,afternoon,8,7.36,163,4,170,42,139.0
2024-01-12,CNC-4,night,8,7.53,173,7,187,15,208.0
2024-01-12,CNC-1,morning,8,7.46,144,10,150,6,153.7
2024-01-12,CNC-1,afternoon,8,7.86,140,7,152,44,74.2
2024-01-12,CNC-1,night,8,7.23,169,14,177,10,232.1
2024-01-12,CNC-14,morning,8,7.35,187,4,200,19,212.2
2024-01-12,CNC-14,afternoon,8,7.48,81,3,87,9,76.9
2024-01-12,CNC-14,night,8,7.49,184,12,194,15,85.2
2024-01-12,CNC-15,morning,8,6.79,151,5,169,32,228.3
2024-01-12,CNC-15,afternoon,8,7.25,118,8,126,8,273.1
2024-01-12,CNC-15,night,8,6.64,146,2,164,13,175.3
2024-01-12,CNC-17,morning,8,7.62,169,13,180,16,204.6
2024-01-12,CNC-17,afternoon,8,6.88,144,3,156,5,106.8
2024-01-12,CNC-17,night,8,7.84,156,5,180,26,244.1
2024-01-12,CNC-16,morning,8,6.95,74,1,80,41,246.4
2024-01-12,CNC-16,afternoon,8,7.25,99,5,110,36,276.0
2024-01-12,CNC-16,night,8,7.44,159,7,169,0,70.0
2024-01-12,CNC-5,morning,8,6.92,149,7,164,32,257.8
2024-01-12,CNC-5,afternoon,8,7.68,170,14,183,33,227.8
2024-01-12,CNC-5,night,8,7.3,165,11,172,31,103.1
2024-01-12,CNC-13,morning,8,6.74,98,9,114,8,183.6
2024-01-12,CNC-13,afternoon,8,7.58,69,6,80,5,54.2
2024-01-12,CNC-13,night,8,7.01,131,0,154,11,232.0
2024-01-12,CNC-7,morning,8,6.88,76,6,90,41,278.7
2024-01-12,CNC-7,afternoon,8,6.61,121,2,130,0,133.7
2024-01-12,CNC-7,night,8,7.98,149,3,156,11,233.5
2024-01-12,CNC-8,morning,8,6.8,81,5,93,8,190.1
2024-01-12,CNC-8,afternoon,8,7.46,170,14,175,8,245.3
2024-01-12,CNC-8,night,8,6.59,85,5,89,8,188.2
2024-01-12,CNC-18,morning,8,7.63,134,8,146,21,129.7
2024-01-12,CNC-18,afternoon,8,6.94,161,8,163,26,169.4
2024-01-12,CNC-18,night,8,7.42,99,2,105,14,258.6
2024-01-13,CNC-19,morning,8,7.03,79,2,87,10,224.4
2024-01-13,CNC-19,afternoon,8,6.89,167,11,173,12,129.1
2024-01-13,CNC-19,night,8,7.93,87,6,94,20,61.7
2024-01-13,CNC-17,morning,8,7.79,142,0,146,25,258.5
2024-01-13,CNC-17,afternoon,8,7.48,82,7,92,2,73.5
2024-01-13,CNC-17,night,8,7.77,125,11,141,7,86.2
2024-01-13,CNC-20,morning,8,7.11,161,12,178,29,298.4
2024-01-13,CNC-20,afternoon,8,7.37,86,5,97,19,275.9
2024-01-13,CNC-20,night,8,7.38,83,2,90,19,163.5
2024-01-13,CNC-13,morning,8,6.85,86,3,99,43,84.9
2024-01-13,CNC-13,afternoon,8,7.18,152,7,179,25,74.0
2024-01-13,CNC-13,night,8,7.81,151,7,174,0,157.4
2024-01-13,CNC-1,morning,8,7.44,173,12,197,25,76.3
2024-01-13,CNC-1,afternoon,8,6.86,77,2,90,13,260.1
2024-01-13,CNC-1,night,8,6.58,135,1,156,16,222.2
2024-01-13,CNC-16,morning,8,7.22,86,3,99,21,236.8
2024-01-13,CNC-16,afternoon,8,7.3,123,4,138,7,213.9
2024-01-13,CNC-16,night,8,6.74,72,4,82,16,96.7
2024-01-13,CNC-15,morning,8,6.58,168,8,174,15,109.9
2024-01-13,CNC-15,afternoon,8,7.48,162,1,172,5,138.1
2024-01-13,CNC-15,night,8,7.02,92,0,101,10,113.8
2024-01-13,CNC-14,morning,8,6.68,170,2,174,33,142.2
2024-01-13,CNC-14,afternoon,8,6.76,96,6,108,14,227.0
2024-01-13,CNC-14,night,8,7.68,78,4,91,30,58.3
2024-01-13,CNC-18,morning,8,6.69,81,2,89,42,276.0
2024-01-13,CNC-18,afternoon,8,6.66,112,10,128,5,228.3
2024-01-13,CNC-18,night,8,7.11,80,5,82,6,223.6
2024-01-13,CNC-5,morning,8,6.96,77,3,85,9,108.6
2024-01-13,CNC-5,afternoon,8,6.66,114,7,127,7,92.8
2024-01-13,CNC-5,night,8,7.02,137,6,161,31,293.0
2024-01-13,CNC-7,morning,8,6.6,106,2,108,6,238.6
2024-01-13,CNC-7,afternoon,8,6.52,169,3,186,10,235.1
2024-01-13,CNC-7,night,8,7.32,101,8,109,39,121.9
2024-01-13,CNC-9,morning,8,7.63,91,6,99,19,222.7
2024-01-13,CNC-9,afternoon,8,7.38,82,6,95,15,57.0
2024-01-13,CNC-9,night,8,7.11,135,2,144,33,87.9
2024-01-13,CNC-4,morning,8,7.67,129,3,141,27,235.7
2024-01-13,CNC-4,afternoon,8,6.87,158,3,162,13,129.1
2024-01-13,CNC-4,night,8,6.8,120,7,130,41,230.3
2024-01-13,CNC-3,morning,8,6.76,168,10,188,35,174.6
2024-01-13,CNC-3,afternoon,8,7.18,115,10,128,24,144.5
2024-01-13,CNC-3,night,8,7.92,170,11,188,1,170.9
2024-01-13,CNC-2,morning,8,7.42,175,12,193,11,106.5
2024-01-13,CNC-2,afternoon,8,7.2,98,0,114,42,290.5
2024-01-13,CNC-2,night,8,6.5,150,8,153,0,284.4
2024-01-13,CNC-10,morning,8,7.59,190,13,194,42,154.6
2024-01-13,CNC-10,afternoon,8,7.67,127,3,134,43,187.7
2024-01-13,CNC-10,night,8,7.77,160,7,179,35,71.6
2024-01-13,CNC-12,morning,8,7.11,175,4,194,42,202.6
2024-01-13,CNC-12,afternoon,8,7.82,108,7,115,19,163.7
2024-01-13,CNC-12,night,8,7.92,97,7,99,23,287.4
2024-01-14,CNC-4,morning,8,7.31,141,9,147,22,245.3
2024-01-14,CNC-4,afternoon,8,7.18,137,12,152,16,269.9
2024-01-14,CNC-4,night,8,7.7,167,1,176,32,84.3
2024-01-14,CNC-2,morning,8,6.86,85,1,88,19,179.6
2024-01-14,CNC-2,afternoon,8,7.44,115,8,134,28,194.7
2024-01-14,CNC-2,night,8,7.36,105,4,112,1,151.9
2024-01-14,CNC-9,morning,8,7.94,182,5,189,19,167.5
2024-01-14,CNC-9,afternoon,8,7.11,158,2,182,10,203.4
2024-01-14,CNC-9,night,8,7.26,159,0,182,40,245.9
2024-01-14,CNC-6,morning,8,6.93,137,9,159,11,220.0
2024-01-14,CNC-6,afternoon,8,6.93,179,3,184,43,196.3
2024-01-14,CNC-6,night,8,7.11,164,0,171,32,138.0
2024-01-14,CNC-18,morning,8,6.87,166,15,189,31,220.1
2024-01-14,CNC-18,afternoon,8,7.29,112,0,125,13,279.8
2024-01-14,CNC-18,night,8,7.86,127,10,148,40,297.3
2024-01-14,CNC-5,morning,8,7.43,116,7,119,27,152.0
2024-01-14,CNC-5,afternoon,8,7.53,131,3,155,17,239.9
2024-01-14,CNC-5,night,8,7.02,122,4,125,18,131.8
2024-01-14,CNC-11,morning,8,7.92,151,9,160,35,112.9
2024-01-14,CNC-11,afternoon,8,7.46,100,6,112,8,103.5
2024-01-14,CNC-11,night,8,6.75,128,4,138,44,293.5
2024-01-14,CNC-14,morning,8,6.51,70,4,81,41,146.2
2024-01-14,CNC-14,afternoon,8,7.72,117,1,124,26,69.0
2024-01-14,CNC-14,night,8,7.98,91,7,98,11,174.9
2024-01-14,CNC-7,morning,8,7.79,184,2,187,36,114.4
2024-01-14,CNC-7,afternoon,8,6.66,148,9,167,30,93.0
2024-01-14,CNC-7,night,8,7.87,86,3,98,39,113.8
2024-01-14,CNC-3,morning,8,6.89,122,2,126,13,62.6
2024-01-14,CNC-3,afternoon,8,7.08,83,6,88,37,120.6
2024-01-14,CNC-3,night,8,6.52,121,5,124,5,166.2
2024-01-14,CNC-15,morning,8,7.68,85,2,97,43,108.2
2024-01-14,CNC-15,afternoon,8,7.24,97,2,105,21,152.2
2024-01-14,CNC-15,night,8,7.17,121,3,135,30,226.5
2024-01-14,CNC-19,morning,8,6.95,156,7,180,17,273.3
2024-01-14,CNC-19,afternoon,8,6.56,93,5,99,39,120.0
2024-01-14,CNC-19,night,8,7.28,105,1,111,34,65.9
2024-01-14,CNC-12,morning,8,6.51,142,8,144,16,197.2
2024-01-14,CNC-12,afternoon,8,6.98,150,4,161,31,156.5
2024-01-14,CNC-12,night,8,7.43,91,8,100,29,82.7
2024-01-14,CNC-8,morning,8,7.17,115,10,132,37,86.9
2024-01-14,CNC-8,afternoon,8,7.83,128,9,132,14,106.2
2024-01-14,CNC-8,night,8,7.46,154,3,161,25,277.2
2024-01-14,CNC-17,morning,8,7.6,97,5,101,13,167.3
2024-01-14,CNC-17,afternoon,8,7.37,144,10,149,9,122.8
2024-01-14,CNC-17,night,8,7.08,144,13,167,17,206.8
2024-01-14,CNC-20,morning,8,7.82,98,5,101,18,295.2
2024-01-14,CNC-20,afternoon,8,7.97,105,3,112,5,196.8
2024-01-14,CNC-20,night,8,7.72,150,13,168,38,286.6
2024-01-14,CNC-13,morning,8,7.75,163,8,176,10,269.9
2024-01-14,CNC-13,afternoon,8,7.32,159,4,179,22,202.8
2024-01-14,CNC-13,night,8,7.24,166,3,184,36,81.3
2024-01-14,CNC-10,morning,8,7.85,83,6,97,4,180.1
2024-01-14,CNC-10,afternoon,8,7.72,188,0,192,3,68.1
2024-01-14,CNC-10,night,8,7.79,94,8,103,8,83.3
2024-01-15,CNC-20,morning,8,7.58,80,3,89,39,207.6
2024-01-15,CNC-20,afternoon,8,6.97,152,0,171,25,174.8
2024-01-15,CNC-20,night,8,7.35,117,1,119,6,163.6
2024-01-15,CNC-1,morning,8,7.31,187,12,197,37,102.7
2024-01-15,CNC-1,afternoon,8,7.88,77,6,83,40,225.6
2024-01-15,CNC-1,night,8,6.96,130,10,149,38,263.8
2024-01-15,CNC-10,morning,8,6.7,96,2,104,29,104.4
2024-01-15,CNC-10,afternoon,8,7.39,101,0,118,45,117.5
2024-01-15,CNC-10,night,8,7.46,103,4,113,8,256.2
2024-01-15,CNC-9,morning,8,6.76,96,7,104,15,196.0
2024-01-15,CNC-9,afternoon,8,6.8,145,7,171,7,282.5
2024-01-15,CNC-9,night,8,7.69,150,12,168,43,195.1
2024-01-15,CNC-13,morning,8,7.06,168,13,196,6,181.4
2024-01-15,CNC-13,afternoon,8,7.5,109,6,124,37,226.4
2024-01-15,CNC-13,night,8,7.58,172,15,199,41,200.8
2024-01-15,CNC-12,morning,8,7.01,96,5,100,38,133.8
2024-01-15,CNC-12,afternoon,8,7.82,120,11,138,16,213.7
2024-01-15,CNC-12,night,8,7.44,160,15,188,43,189.8
2024-01-15,CNC-8,morning,8,7.72,152,1,164,19,163.9
2024-01-15,CNC-8,afternoon,8,7.81,136,8,146,36,294.7
2024-01-15,CNC-8,night,8,7.72,100,0,115,12,272.7
2024-01-15,CNC-6,morning,8,7.03,84,5,85,32,122.0
2024-01-15,CNC-6,afternoon,8,7.36,86,2,95,26,292.0
2024-01-15,CNC-6,night,8,7.53,136,10,155,40,243.8
2024-01-15,CNC-19,morning,8,7.33,181,10,197,35,185.9
2024-01-15,CNC-19,afternoon,8,7.02,147,1,170,33,189.1
2024-01-15,CNC-19,night,8,7.41,134,2,138,28,78.0
2024-01-15,CNC-14,morning,8,6.59,116,8,121,45,71.4
2024-01-15,CNC-14,afternoon,8,7.36,177,1,198,35,261.2
2024-01-15,CNC-14,night,8,7.45,131,6,141,13,109.6
2024-01-15,CNC-16,morning,8,7.11,96,8,103,10,203.1
2024-01-15,CNC-16,afternoon,8,7.86,132,4,147,45,102.2
2024-01-15,CNC-16,night,8,7.97,186,2,195,45,176.4
2024-01-15,CNC-15,morning,8,6.93,150,8,172,42,148.3
2024-01-15,CNC-15,afternoon,8,7.93,162,12,190,25,212.8
2024-01-15,CNC-15,night,8,7.02,167,1,182,35,282.7
2024-01-15,CNC-5,morning,8,6.94,84,1,96,19,204.2
2024-01-15,CNC-5,afternoon,8,7.98,127,3,131,45,84.5
2024-01-15,CNC-5,night,8,7.45,91,0,94,8,286.2
2024-01-15,CNC-4,morning,8,7.69,133,9,141,40,195.5
2024-01-15,CNC-4,afternoon,8,7.47,85,6,87,16,275.2
2024-01-15,CNC-4,night,8,6.75,139,11,155,9,82.8
2024-01-15,CNC-17,morning,8,7.05,168,8,175,42,147.0
2024-01-15,CNC-17,afternoon,8,7.31,149,2,159,9,52.9
2024-01-15,CNC-17,night,8,6.97,122,2,124,31,167.4
2024-01-15,CNC-2,morning,8,6.8,185,3,193,14,51.5
2024-01-15,CNC-2,afternoon,8,7.11,103,3,110,9,297.3
2024-01-15,CNC-2,night,8,7.15,177,9,181,5,228.1
2024-01-15,CNC-11,morning,8,7.55,156,2,179,27,260.4
2024-01-15,CNC-11,afternoon,8,7.95,84,6,95,15,289.1
2024-01-15,CNC-11,night,8,7.52,152,6,179,41,269.6
2024-01-15,CNC-7,morning,8,6.61,132,10,134,20,120.8
2024-01-15,CNC-7,afternoon,8,6.78,131,3,141,42,257.3
2024-01-15,CNC-7,night,8,6.57,74,5,83,7,80.1
2024-01-15,CNC-3,morning,8,6.51,105,7,109,41,298.0
2024-01-15,CNC-3,afternoon,8,7.75,97,6,109,26,91.0
2024-01-15,CNC-3,night,8,7.51,132,11,151,4,240.0
2024-01-15,CNC-18,morning,8,6.9,130,5,147,25,131.5
2024-01-15,CNC-18,afternoon,8,7.77,153,3,178,10,50.5
2024-01-15,CNC-18,night,8,7.27,173,7,182,6,281.6
2024-01-16,CNC-9,morning,8,6.76,164,2,175,7,218.7
2024-01-16,CNC-9,afternoon,8,7.08,118,6,136,22,215.1
2024-01-16,CNC-9,night,8,7.31,172,5,180,11,202.5
2024-01-16,CNC-2,morning,8,7.04,162,6,186,31,109.5
2024-01-16,CNC-2,afternoon,8,6.5,74,1,85,36,97.4
2024-01-16,CNC-2,night,8,8.0,114,5,117,5,220.8
2024-01-16,CNC-6,morning,8,7.87,111,8,131,33,144.2
2024-01-16,CNC-6,afternoon,8,6.69,172,6,178,18,202.4
2024-01-16,CNC-6,night,8,6.85,80,1,82,28,260.2
