review_id,product,category,rating,sentiment,review_date,helpful_votes,verified_purchase,review_length
R-000406,Product-E8,Software,4,positive,2024-03-11,18,No,79
R-000407,Product-C5,Software,5,positive,2024-01-15,0,Yes,298
R-000408,Product-E1,Electronics,5,positive,2023-06-27,20,Yes,147
R-000409,Product-D6,Home,4,positive,2022-09-03,32,Yes,61
R-000410,Product-C6,Electronics,2,negative,2023-01-05,35,No,449
R-000411,Product-C1,Sports,3,neutral,2023-09-19,17,Yes,37
R-000412,Product-D8,Electronics,2,negative,2023-03-09,40,Yes,137
R-000413,Product-A3,Electronics,4,positive,2024-01-20,38,Yes,477
R-000414,Product-D8,Home,5,positive,2023-06-27,5,No,370
R-000415,Product-D2,Sports,4,positive,2022-12-03,44,No,150
R-000416,Product-A1,Home,4,positive,2024-12-10,17,Yes,363
R-000417,Product-D4,Books,3,neutral,2022-12-12,27,No,223
R-000418,Product-D9,Books,1,negative,2023-10-19,24,Yes,231
R-000419,Product-B1,Software,5,positive,2022-08-02,46,Yes,324
R-000420,Product-E5,Electronics,5,positive,2023-09-09,27,Yes,215
R-000421,Product-B5,Software,5,positive,2024-04-23,18,Yes,81
R-000422,Product-E10,Sports,5,positive,2022-12-21,12,Yes,268
R-000423,Product-C3,Home,4,positive,2023-12-10,49,Yes,280
R-000424,Product-A1,Sports,5,positive,2024-08-21,17,Yes,20
R-000425,Product-B9,Software,4,positive,2022-05-11,1,Yes,101
R-000426,Product-C1,Software,2,negative,2022-03-12,44,Yes,287
R-000427,Product-A4,Electronics,5,positive,2024-06-17,49,Yes,388
R-000428,Product-A6,Books,5,positive,2022-11-11,3,Yes,251
R-000429,Product-D9,Sports,4,positive,2024-03-31,0,Yes,158
R-000430,Product-A9,Books,4,positive,2024-10-16,35,Yes,457
R-000431,Product-D5,Sports,3,neutral,2024-06-10,24,Yes,176
R-000432,Product-A4,Books,2,negative,2024-12-27,7,Yes,378
R-000433,Product-D6,Home,5,positive,2023-07-20,41,Yes,389
R-000434,Product-B4,Books,2,negative,2023-07-27,40,No,349
R-000435,Product-A1,Electronics,5,positive,2024-03-31,12,No,358
R-000436,Product-A2,Software,4,positive,2024-07-23,17,No,283
R-000437,Product-A1,Home,5,positive,2022-01-01,25,Yes,297
R-000438,Product-C10,Books,5,positive,2022-07-22,22,Yes,91
R-000439,Product-D3,Books,5,positive,2022-03-14,41,Yes,258
R-000440,Product-E8,Sports,5,positive,2022-07-17,15,Yes,21
R-000441,Product-D3,Sports,5,positive,2022-06-10,44,Yes,113
R-000442,Product-D5,Software,5,positive,2023-11-12,40,Yes,313
R-000443,Product-B7,Software,3,neutral,2022-05-26,13,Yes,156
R-000444,Product-E10,Software,5,positive,2024-10-25,36,Yes,89
R-000445,Product-E1,Home,5,positive,2023-04-08,23,Yes,195
R-000446,Product-E8,Home,4,positive,2024-05-17,13,Yes,484
R-000447,Product-E1,Sports,4,positive,2022-05-07,22,Yes,106
R-000448,Product-D4,Books,5,positive,2024-11-06,25,No,293
R-000449,Product-E3,Home,3,neutral,2022-09-16,9,No,101
R-000450,Product-D5,Electronics,2,negative,2024-11-21,30,Yes,449
R-000451,Product-E8,Home,1,negative,2022-11-08,8,Yes,243
R-000452,Product-D2,Home,5,positive,2022-08-10,46,Yes,350
R-000453,Product-E8,Electronics,4,positive,2022-06-15,9,Yes,163
R-000454,Product-B2,Home,4,positive,2024-02-16,1,No,403
R-000455,Product-D8,Home,4,positive,2022-11-17,15,Yes,26
R-000456,Product-E7,Electronics,5,positive,2024-03-07,47,Yes,20
R-000457,Product-D3,Home,5,positive,2022-12-26,33,Yes,427
R-000458,Product-C2,Sports,5,positive,2023-09-16,27,Yes,483
R-000459,Product-C1,Electronics,2,negative,2023-03-08,5,Yes,63
R-000460,Product-B2,Books,4,positive,2024-05-09,27,Yes,220
R-000461,Product-A2,Electronics,5,positive,2023-11-12,34,Yes,77
R-000462,Product-C6,Home,5,positive,2022-01-20,11,Yes,434
R-000463,Product-D1,Sports,2,negative,2023-09-03,7,Yes,162
R-000464,Product-C6,Software,3,neutral,2022-09-18,29,Yes,207
R-000465,Product-C1,Sports,4,positive,2024-01-31,30,No,201
R-000466,Product-A3,Sports,5,positive,2024-10-06,2,Yes,28
R-000467,Product-B1,Sports,3,neutral,2023-05-18,32,Yes,415
R-000468,Product-C7,Electronics,3,neutral,2022-09-17,42,Yes,132
R-000469,Product-E5,Home,5,positive,2023-07-29,33,No,334
R-000470,Product-E5,Software,4,positive,2024-06-05,29,Yes,191
R-000471,Product-A5,Sports,4,positive,2023-10-23,15,Yes,20
R-000472,Product-E2,Software,3,neutral,2022-07-04,9,Yes,255
R-000473,Product-E8,Sports,5,positive,2022-07-01,35,Yes,77
R-000474,Product-D7,Sports,4,positive,2024-06-01,9,No,75
R-000475,Product-E8,Software,5,positive,2022-06-23,29,No,315
R-000476,Product-A6,Books,4,positive,2023-10-03,41,Yes,322
R-000477,Product-D4,Books,4,positive,2022-03-16,46,Yes,103
R-000478,Product-C9,Home,4,positive,2024-06-21,24,Yes,422
R-000479,Product-B1,Sports,5,positive,2023-04-26,20,Yes,197
R-000480,Product-C10,Books,4,positive,2024-10-31,24,Yes,245
R-000481,Product-A1,Home,5,positive,2024-04-24,42,Yes,271
R-000482,Product-C8,Software,5,positive,2023-05-27,10,Yes,150
R-000483,Product-B5,Home,4,positive,2022-11-20,35,Yes,294
R-000484,Product-A7,Home,5,positive,2023-01-24,40,Yes,373
R-000485,Product-E2,Software,4,positive,2023-11-24,15,Yes,142
R-000486,Product-C5,Electronics,1,negative,2024-07-09,36,Yes,115
R-000487,Product-C9,Software,1,negative,2023-02-26,50,Yes,422
R-000488,Product-B9,Electronics,3,neutral,2024-12-07,37,Yes,300
R-000489,Product-D3,Home,5,positive,2022-09-18,28,Yes,225
R-000490,Product-D10,Electronics,1,negative,2023-11-18,45,No,179
R-000491,Product-C8,Books,1,negative,2022-04-03,46,Yes,303
R-000492,Product-D8,Books,5,positive,2024-11-26,7,No,125
R-000493,Product-E6,Sports,5,positive,2022-06-13,35,Yes,43
R-000494,Product-D10,Electronics,5,positive,2022-07-13,14,Yes,232
R-000495,Product-A2,Sports,3,neutral,2024-03-09,42,Yes,192
R-000496,Product-E5,Home,2,negative,2022-08-22,49,Yes,471
R-000497,Product-A2,Books,4,positive,2022-06-15,32,Yes,476
R-000498,Product-A4,Software,2,negative,2023-04-24,43,Yes,201
R-000499,Product-A5,Books,4,positive,2023-10-23,7,Yes,27
R-000500,Product-D8,Software,5,positive,2024-10-18,35,Yes,119
R-000501,Product-B2,Books,4,positive,2024-09-03,21,Yes,468
R-000502,Product-C7,Home,3,neutral,2023-07-07,13,Yes,445
R-000503,Product-C7,Sports,4,positive,2024-01-24,42,Yes,49
R-000504,Product-B4,Sports,5,positive,2022-09-16,38,Yes,151
R-000505,Product-E7,Home,5,positive,2023-07-02,15,No,216
R-000506,Product-D1,Books,5,positive,2024-01-18,48,Yes,171
R-000507,Product-E2,Home,5,positive,2022-06-22,7,No,340
R-000508,Product-A7,Software,3,neutral,2023-01-31,11,Yes,101
R-000509,Product-C8,Sports,5,positive,2022-12-31,19,Yes,233
R-000510,Product-B7,Books,5,positive,2023-01-04,4,Yes,213
R-000511,Product-E3,Software,4,positive,2024-07-17,50,No,356
R-000512,Product-B2,Books,2,negative,2022-03-06,48,Yes,125
R-000513,Product-E3,Books,2,negative,2024-11-23,50,Yes,179
R-000514,Product-D7,Software,4,positive,2022-12-14,25,Yes,73
R-000515,Product-D7,Software,4,positive,2022-10-20,32,No,396
R-000516,Product-E1,Home,5,positive,2023-11-06,49,Yes,243
R-000517,Product-D4,Electronics,1,negative,2023-08-18,34,Yes,288
R-000518,Product-C10,Electronics,3,neutral,2022-06-12,8,Yes,212
R-000519,Product-E6,Books,5,positive,2022-10-04,33,No,187
R-000520,Product-C5,Books,3,neutral,2022-11-25,27,Yes,443
R-000521,Product-B1,Books,4,positive,2022-10-07,9,No,443
R-000522,Product-D9,Home,4,positive,2022-01-10,39,Yes,429
R-000523,Product-E2,Electronics,3,neutral,2024-05-05,33,No,306
R-000524,Product-B4,Books,5,positive,2023-08-29,39,Yes,240
R-000525,Product-B1,Sports,4,positive,2023-12-11,25,Yes,253
R-000526,Product-E10,Home,5,positive,2024-06-14,12,Yes,414
R-000527,Product-B6,Sports,4,positive,2024-12-13,44,Yes,273
R-000528,Product-C3,Books,4,positive,2022-06-13,10,Yes,336
R-000529,Product-A9,Electronics,4,positive,2024-04-03,47,Yes,449
R-000530,Product-E2,Books,4,positive,2023-04-25,40,Yes,377
R-000531,Product-E10,Sports,4,positive,2022-05-14,0,Yes,125
R-000532,Product-E10,Sports,2,negative,2023-12-11,16,Yes,237
R-000533,Product-A2,Software,4,positive,2023-12-19,11,Yes,257
R-000534,Product-E10,Home,4,positive,2024-10-14,5,No,396
R-000535,Product-A3,Software,3,neutral,2022-10-31,21,Yes,145
R-000536,Product-B6,Sports,4,positive,2024-11-10,39,Yes,208
R-000537,Product-E5,Books,5,positive,2024-02-16,27,Yes,210
R-000538,Product-A6,Sports,5,positive,2022-11-29,3,No,415
R-000539,Product-B7,Software,4,positive,2023-11-18,19,Yes,91
R-000540,Product-A3,Sports,5,positive,2022-09-01,43,Yes,330
R-000541,Product-B2,Books,5,positive,2022-06-29,35,Yes,190
R-000542,Product-E4,Home,4,positive,2023-08-24,23,Yes,184
R-000543,Product-B1,Software,4,positive,2024-10-07,22,Yes,402
R-000544,Product-A2,Books,4,positive,2023-11-26,30,Yes,135
R-000545,Product-B9,Sports,5,positive,2024-08-17,47,Yes,457
R-000546,Product-D3,Software,4,positive,2024-06-29,28,Yes,484
R-000547,Product-A5,Electronics,4,positive,2022-10-27,45,Yes,92
R-000548,Product-C1,Sports,5,positive,2022-10-16,33,No,457
R-000549,Product-A9,Sports,3,neutral,2023-09-28,1,Yes,113
R-000550,Product-C10,Sports,4,positive,2024-09-10,19,Yes,141
R-000551,Product-E5,Software,1,negative,2023-06-29,10,Yes,171
R-000552,Product-B10,Sports,3,neutral,2023-06-10,43,Yes,205
R-000553,Product-A4,Home,1,negative,2023-05-06,17,Yes,77
R-000554,Product-C6,Electronics,5,positive,2024-02-21,28,No,256
R-000555,Product-B2,Electronics,4,positive,2024-03-01,27,Yes,181
R-000556,Product-E2,Sports,4,positive,2022-12-03,8,Yes,248
R-000557,Product-C2,Electronics,3,neutral,2023-01-11,2,Yes,66
R-000558,Product-C1,Home,4,positive,2022-06-25,8,Yes,74
R-000559,Product-B1,Home,2,negative,2022-05-24,7,Yes,442
R-000560,Product-D6,Software,4,positive,2022-09-10,48,Yes,403
R-000561,Product-D6,Electronics,2,negative,2022-06-05,24,Yes,250
R-000562,Product-E2,Books,3,neutral,2024-08-14,33,Yes,461
R-000563,Product-A7,Books,1,negative,2024-02-25,10,Yes,48
R-000564,Product-C2,Sports,5,positive,2023-03-26,7,Yes,295
R-000565,Product-D3,Software,1,negative,2022-06-17,20,Yes,84
R-000566,Product-D6,Home,5,positive,2023-11-04,5,Yes,465
R-000567,Product-A2,Sports,5,positive,2024-03-18,27,Yes,171
R-000568,Product-E2,Books,5,positive,2022-01-26,8,Yes,202
R-000569,Product-D10,Electronics,3,neutral,2022-10-16,18,No,120
R-000570,Product-B2,Sports,4,positive,2022-03-28,23,Yes,317
R-000571,Product-E7,Electronics,4,positive,2022-09-06,22,No,47
R-000572,Product-E9,Home,4,positive,2022-10-12,19,Yes,395
R-000573,Product-B9,Software,4,positive,2024-12-30,30,No,439
R-000574,Product-A5,Books,5,positive,2024-06-18,16,Yes,298
R-000575,Product-A4,Books,5,positive,2023-05-14,23,Yes,84
R-000576,Product-B10,Software,4,positive,2024-02-09,15,Yes,277
R-000577,Product-D1,Software,4,positive,2023-06-11,45,Yes,171
R-000578,Product-B3,Home,5,positive,2023-11-16,37,Yes,204
R-000579,Product-A9,Books,3,neutral,2022-02-23,36,Yes,383
R-000580,Product-A10,Sports,5,positive,2022-10-28,24,Yes,279
R-000581,Product-E2,Electronics,4,positive,2024-10-22,2,Yes,346
R-000582,Product-A9,Home,4,positive,2024-07-06,14,Yes,50
R-000583,Product-E2,Electronics,4,positive,2024-08-21,41,Yes,369
R-000584,Product-E4,Home,5,positive,2024-03-14,18,Yes,396
R-000585,Product-A10,Home,4,positive,2022-03-29,32,Yes,479
R-000586,Product-D10,Books,4,positive,2023-07-30,12,Yes,57
R-000587,Product-C3,Home,4,positive,2024-09-17,21,No,387
R-000588,Product-B6,Software,2,negative,2023-08-27,3,Yes,480
R-000589,Product-A5,Electronics,5,positive,2022-07-12,35,Yes,393
R-000590,Product-E2,Home,2,negative,2023-09-03,8,Yes,251
R-000591,Product-B6,Electronics,2,negative,2024-05-19,44,Yes,98
R-000592,Product-C4,Home,4,positive,2022-03-21,9,Yes,122
R-000593,Product-A7,Sports,4,positive,2022-07-18,26,Yes,349
R-000594,Product-E6,Books,5,positive,2022-03-29,36,Yes,101
R-000595,Product-E1,Sports,4,positive,2022-03-31,15,Yes,475
R-000596,Product-D10,Home,4,positive,2023-12-29,38,No,293
R-000597,Product-C5,Electronics,3,neutral,2022-09-28,3,Yes,294
R-000598,Product-D1,Software,4,positive,2024-08-27,2,Yes,172
R-000599,Product-A9,Software,5,positive,2022-10-23,37,Yes,458
R-000600,Product-E8,Software,2,negative,2022-10-16,14,Yes,306
R-000601,Product-B6,Home,3,neutral,2022-06-26,19,No,200
R-000602,Product-B6,Books,2,negative,2024-01-18,43,No,448
R-000603,Product-C6,Books,5,positive,2022-10-04,7,Yes,481
R-000604,Product-B3,Books,4,positive,2024-12-23,40,Yes,145
R-000605,Product-A5,Electronics,5,positive,2024-06-07,38,No,111
R-000606,Product-D2,Software,5,positive,2024-12-07,20,No,45
R-000607,Product-B2,Home,4,positive,2024-03-03,11,Yes,171
R-000608,Product-E3,Home,4,positive,2023-09-10,22,Yes,371
R-000609,Product-D3,Software,3,neutral,2023-04-12,21,Yes,47
R-000610,Product-E4,Books,4,positive,2023-05-03,12,Yes,186
R-000611,Product-B1,Sports,5,positive,2024-07-18,32,Yes,471
R-000612,Product-C5,Books,3,neutral,2023-06-21,38,Yes,377
R-000613,Product-C2,Sports,4,positive,2023-08-02,14,Yes,374
R-000614,Product-C7,Software,4,positive,2024-09-28,37,No,39
R-000615,Product-C4,Home,4,positive,2022-10-23,31,No,488
R-000616,Product-D4,Home,4,positive,2022-04-23,3,Yes,170
R-000617,Product-C5,Electronics,4,positive,2023-03-17,34,Yes,151
R-000618,Product-A1,Home,3,neutral,2023-04-26,31,Yes,274
R-000619,Product-B3,Electronics,5,positive,2022-07-16,8,Yes,68
R-000620,Product-A7,Books,4,positive,2023-11-22,8,No,76
R-000621,Product-C10,Software,5,positive,2023-04-16,27,Yes,142
R-000622,Product-D1,Software,4,positive,2024-10-14,20,Yes,215
R-000623,Product-A2,Home,4,positive,2024-10-02,28,Yes,461
R-000624,Product-B7,Sports,2,negative,2024-09-15,30,No,191
R-000625,Product-C1,Electronics,4,positive,2022-10-08,6,Yes,388
R-000626,Product-D8,Home,5,positive,2024-04-11,6,Yes,285
R-000627,Product-B10,Home,2,negative,2023-07-01,1,Yes,102
R-000628,Product-B5,Books,5,positive,2023-03-24,0,Yes,83
R-000629,Product-E1,Books,5,positive,2023-05-29,24,Yes,73
R-000630,Product-E6,Electronics,5,positive,2023-11-10,20,No,386
R-000631,Product-E6,Electronics,2,negative,2022-04-20,5,Yes,315
R-000632,Product-B9,Home,4,positive,2024-08-18,35,Yes,134
R-000633,Product-E10,Home,3,neutral,2023-07-12,3,No,186
R-000634,Product-A7,Books,5,positive,2023-10-06,3,Yes,486
R-000635,Product-A1,Home,4,positive,2022-02-15,44,Yes,275
R-000636,Product-D6,Home,5,positive,2022-03-27,38,No,306
R-000637,Product-A4,Electronics,5,positive,2023-05-07,1,Yes,112
R-000638,Product-A9,Books,5,positive,2022-04-02,38,Yes,499
R-000639,Product-A6,Software,5,positive,2024-04-07,35,Yes,80
R-000640,Product-E2,Home,2,negative,2023-09-25,15,Yes,220
R-000641,Product-E8,Electronics,5,positive,2023-07-13,34,Yes,498
R-000642,Product-C8,Electronics,4,positive,2024-04-23,18,No,339
R-000643,Product-D9,Books,5,positive,2022-04-05,1,Yes,302
R-000644,Product-C5,Home,3,neutral,2024-05-28,32,Yes,195
R-000645,Product-C9,Electronics,4,positive,2023-06-13,43,Yes,104
R-000646,Product-B4,Books,3,neutral,2023-08-03,34,No,392
R-000647,Product-A8,Sports,5,positive,2024-10-30,28,Yes,79
R-000648,Product-B3,Sports,4,positive,2023-06-12,15,Yes,77
R-000649,Product-E8,Home,5,positive,2023-01-15,34,No,294
R-000650,Product-C9,Books,2,negative,2023-06-22,47,No,346
R-000651,Product-B4,Home,2,negative,2024-03-04,29,No,50
R-000652,Product-C3,Books,4,positive,2023-03-16,45,Yes,304
R-000653,Product-C1,Sports,1,negative,2024-01-18,16,Yes,366
R-000654,Product-D9,Software,4,positive,2022-07-10,6,No,400
R-000655,Product-C5,Software,5,positive,2023-04-14,19,Yes,398
R-000656,Product-C2,Software,3,neutral,2024-09-25,30,Yes,85
R-000657,Product-E9,Electronics,3,neutral,2022-08-27,4,Yes,353
R-000658,Product-B4,Software,5,positive,2022-07-06,17,Yes,157
R-000659,Product-D8,Sports,4,positive,2023-01-10,1,Yes,156
R-000660,Product-E4,Home,3,neutral,2022-01-11,8,Yes,145
R-000661,Product-A5,Books,4,positive,2024-02-22,25,Yes,325
R-000662,Product-E1,Sports,5,positive,2023-04-21,6,Yes,456
R-000663,Product-B10,Books,2,negative,2024-02-15,24,No,470
R-000664,Product-D3,Books,5,positive,2022-07-25,16,Yes,84
R-000665,Product-C6,Books,5,positive,2022-03-26,32,Yes,318
R-000666,Product-A2,Sports,4,positive,2022-01-07,11,Yes,474
R-000667,Product-D6,Sports,4,positive,2023-06-24,19,No,194
R-000668,Product-B3,Books,1,negative,2024-05-11,14,No,390
R-000669,Product-B3,Sports,5,positive,2022-02-12,15,Yes,344
R-000670,Product-A8,Books,4,positive,2022-11-04,44,Yes,358
R-000671,Product-E6,Software,5,positive,2022-12-18,6,Yes,136
R-000672,Product-A6,Software,5,positive,2024-09-03,41,No,455
R-000673,Product-B4,Home,3,neutral,2023-06-02,26,Yes,431
R-000674,Product-D9,Home,4,positive,2022-09-22,19,No,261
R-000675,Product-A1,Books,1,negative,2024-05-09,6,No,116
R-000676,Product-D2,Home,5,positive,2023-12-08,35,Yes,271
R-000677,Product-C6,Electronics,4,positive,2022-12-06,22,No,319
R-000678,Product-D5,Home,5,positive,2022-01-15,2,No,219
R-000679,Product-D3,Software,5,positive,2022-07-21,10,Yes,88
R-000680,Product-B2,Software,4,positive,2024-07-29,12,Yes,376
R-000681,Product-E10,Software,4,positive,2022-05-02,36,Yes,407
R-000682,Product-A2,Books,3,neutral,2022-12-30,22,Yes,285
R-000683,Product-D4,Software,4,positive,2022-04-21,37,No,275
R-000684,Product-E1,Electronics,5,positive,2022-10-01,13,Yes,337
R-000685,Product-E2,Home,5,positive,2022-12-11,28,Yes,321
R-000686,Product-D8,Electronics,5,positive,2022-04-08,19,No,110
R-000687,Product-A1,Home,4,positive,2024-10-18,40,No,428
R-000688,Product-B1,Books,2,negative,2023-10-13,26,Yes,478
R-000689,Product-A8,Books,4,positive,2022-08-23,32,Yes,132
R-000690,Product-B4,Software,2,negative,2023-02-10,0,Yes,406
R-000691,Product-D2,Software,4,positive,2024-09-13,0,No,298
R-000692,Product-B7,Books,4,positive,2024-05-28,13,Yes,169
R-000693,Product-A7,Sports,3,neutral,2022-05-21,24,Yes,446
R-000694,Product-C1,Sports,4,positive,2024-02-12,50,Yes,469
R-000695,Product-E2,Books,3,neutral,2023-04-18,7,Yes,45
R-000696,Product-E9,Electronics,2,negative,2024-03-28,5,Yes,496
R-000697,Product-E2,Electronics,4,positive,2023-12-06,44,Yes,248
R-000698,Product-D9,Home,4,positive,2024-08-26,38,Yes,288
R-000699,Product-C2,Electronics,3,neutral,2022-02-14,11,Yes,435
R-000700,Product-B9,Software,4,positive,2024-01-06,37,Yes,473
R-000701,Product-B10,Home,4,positive,2024-09-29,29,No,95
R-000702,Product-E6,Software,3,neutral,2024-03-31,50,Yes,42
R-000703,Product-C9,Books,4,positive,2022-02-16,38,Yes,203
R-000704,Product-B6,Sports,5,positive,2024-11-08,5,Yes,275
R-000705,Product-B7,Electronics,2,negative,2022-11-13,50,Yes,412
R-000706,Product-D1,Sports,4,positive,2023-01-17,17,Yes,196
R-000707,Product-D9,Books,5,positive,2023-10-20,21,Yes,357
R-000708,Product-A7,Electronics,3,neutral,2023-07-02,31,Yes,99
R-000709,Product-C8,Books,4,positive,2024-08-12,41,Yes,336
R-000710,Product-B5,Sports,4,positive,2023-02-11,32,Yes,203
R-000711,Product-E2,Books,3,neutral,2023-07-01,24,Yes,244
R-000712,Product-B8,Electronics,5,positive,2024-11-27,20,Yes,343
R-000713,Product-B8,Software,5,positive,2022-10-04,50,Yes,143
R-000714,Product-C6,Books,5,positive,2024-09-02,22,No,457
R-000715,Product-B8,Electronics,5,positive,2022-01-26,23,Yes,225
R-000716,Product-E10,Home,5,positive,2023-02-22,10,Yes,329
R-000717,Product-E2,Electronics,4,positive,2024-12-29,48,No,62
R-000718,Product-A2,Electronics,4,positive,2024-03-20,17,Yes,288
R-000719,Product-A5,Books,5,positive,2024-10-23,35,Yes,295
R-000720,Product-C5,Sports,2,negative,2024-07-16,44,Yes,475
R-000721,Product-D4,Books,3,neutral,2022-10-20,31,Yes,411
R-000722,Product-D6,Electronics,2,negative,2024-02-04,21,Yes,190
R-000723,Product-D7,Software,3,neutral,2023-05-30,23,Yes,425
R-000724,Product-B10,Home,5,positive,2024-06-29,16,Yes,390
R-000725,Product-B7,Books,1,negative,2024-07-29,0,Yes,245
R-000726,Product-D4,Electronics,5,positive,2024-04-17,24,Yes,439
R-000727,Product-B7,Electronics,5,positive,2022-10-18,7,Yes,403
R-000728,Product-B10,Sports,4,positive,2024-06-18,28,No,45
R-000729,Product-B5,Home,3,neutral,2022-11-09,28,No,65
R-000730,Product-E7,Home,2,negative,2024-03-03,3,No,462
R-000731,Product-A1,Software,5,positive,2024-09-01,0,No,458
R-000732,Product-C2,Sports,4,positive,2023-04-10,4,Yes,81
R-000733,Product-C2,Software,3,neutral,2023-11-30,47,Yes,243
R-000734,Product-A3,Home,5,positive,2023-02-02,41,No,282
R-000735,Product-E7,Books,5,positive,2023-04-16,40,Yes,206
